16,0.466666666667,0.333333333333,0.2
2094,0.0714285714286,0.285714285714,0.642857142857
7427,0.0384615384615,0.0384615384615,0.923076923077
10483,0.416666666667,0.3125,0.270833333333
14686,0.428571428571,0.328571428571,0.242857142857
48205,0.222222222222,0.111111111111,0.666666666667
52053,0.411111111111,0.466666666667,0.122222222222
18,0.36170212766,0.244680851064,0.393617021277
124,0.527777777778,0.111111111111,0.361111111111
6332,0.454545454545,0.295454545455,0.25
7008,0.173913043478,0.217391304348,0.608695652174
18580,0.545454545455,0.181818181818,0.272727272727
19401,0.684210526316,0.105263157895,0.210526315789
22,0.421052631579,0.421052631579,0.157894736842
7368,0.25,0.25,0.5
11861,0.285714285714,0.571428571429,0.142857142857
35143,0.404255319149,0.276595744681,0.31914893617
37046,0.441860465116,0.372093023256,0.186046511628
24,0.117647058824,0.117647058824,0.764705882353
17943,0.277777777778,0.388888888889,0.333333333333
39804,0.448979591837,0.163265306122,0.387755102041
28,0.3125,0.21875,0.46875
15866,0.0384615384615,0.384615384615,0.576923076923
18222,0.388888888889,0.277777777778,0.333333333333
25859,0.458333333333,0.388888888889,0.152777777778
26213,0.571428571429,0.0,0.428571428571
27682,0.384615384615,0.487179487179,0.128205128205
32,0.377358490566,0.462264150943,0.160377358491
5866,0.435483870968,0.209677419355,0.354838709677
23532,0.434782608696,0.202898550725,0.36231884058
29423,0.333333333333,0.030303030303,0.636363636364
37839,0.481012658228,0.291139240506,0.227848101266
46633,0.413043478261,0.195652173913,0.391304347826
35,0.5625,0.0625,0.375
2545,0.317073170732,0.317073170732,0.365853658537
19870,0.588235294118,0.117647058824,0.294117647059
25121,0.125,0.25,0.625
29192,0.444444444444,0.444444444444,0.111111111111
33745,0.25,0.375,0.375
45003,0.4375,0.375,0.1875
41,0.375,0.40625,0.21875
13584,0.555555555556,0.222222222222,0.222222222222
44,0.2,0.0,0.8
42975,0.295774647887,0.0985915492958,0.605633802817
54,0.422222222222,0.311111111111,0.266666666667
22321,0.623529411765,0.258823529412,0.117647058824
32125,0.318181818182,0.227272727273,0.454545454545
42128,0.478260869565,0.304347826087,0.217391304348
57,0.210526315789,0.368421052632,0.421052631579
8324,0.25,0.25,0.5
34640,0.433962264151,0.150943396226,0.415094339623
34683,0.1,0.2,0.7
59,0.368421052632,0.315789473684,0.315789473684
6081,0.285714285714,0.428571428571,0.285714285714
27734,0.444444444444,0.444444444444,0.111111111111
35033,0.413793103448,0.310344827586,0.275862068966
39116,0.384615384615,0.307692307692,0.307692307692
40236,0.470588235294,0.254901960784,0.274509803922
42214,0.117647058824,0.294117647059,0.588235294118
62,0.315789473684,0.394736842105,0.289473684211
14289,0.25,0.25,0.5
52428,0.235294117647,0.411764705882,0.352941176471
66,0.365853658537,0.280487804878,0.353658536585
15737,0.41592920354,0.389380530973,0.194690265487
34520,0.285714285714,0.321428571429,0.392857142857
48501,0.272727272727,0.363636363636,0.363636363636
48515,0.176470588235,0.117647058824,0.705882352941
52314,0.3125,0.1875,0.5
70,0.475247524752,0.366336633663,0.158415841584
4692,0.512820512821,0.205128205128,0.282051282051
8787,0.463414634146,0.105691056911,0.430894308943
12543,0.5,0.260869565217,0.239130434783
32159,0.576923076923,0.192307692308,0.230769230769
33593,0.447619047619,0.27619047619,0.27619047619
41413,0.333333333333,0.5,0.166666666667
71,0.421052631579,0.105263157895,0.473684210526
8693,0.380952380952,0.285714285714,0.333333333333
35369,0.444444444444,0.203703703704,0.351851851852
89,0.397260273973,0.404109589041,0.198630136986
9795,0.28813559322,0.254237288136,0.457627118644
26396,0.291666666667,0.208333333333,0.5
31877,0.205882352941,0.676470588235,0.117647058824
33229,0.432432432432,0.162162162162,0.405405405405
38410,0.532374100719,0.230215827338,0.237410071942
52036,0.51724137931,0.137931034483,0.344827586207
52560,0.347222222222,0.458333333333,0.194444444444
97,0.5,0.190476190476,0.309523809524
2478,0.5,0.104166666667,0.395833333333
103,0.32183908046,0.35632183908,0.32183908046
41096,0.368421052632,0.263157894737,0.368421052632
50930,0.5,0.160714285714,0.339285714286
104,0.142857142857,0.285714285714,0.571428571429
39842,0.441176470588,0.176470588235,0.382352941176
106,0.444444444444,0.0,0.555555555556
36901,0.363636363636,0.363636363636,0.272727272727
109,0.375,0.5,0.125
799,0.307692307692,0.538461538462,0.153846153846
16176,0.420454545455,0.170454545455,0.409090909091
115,0.333333333333,0.416666666667,0.25
3189,0.153846153846,0.0769230769231,0.769230769231
14509,0.358974358974,0.397435897436,0.24358974359
22865,0.333333333333,0.266666666667,0.4
45054,0.636363636364,0.0909090909091,0.272727272727
120,0.36231884058,0.36231884058,0.275362318841
27923,0.333333333333,0.380952380952,0.285714285714
33472,0.368715083799,0.575418994413,0.0558659217877
41029,0.535714285714,0.321428571429,0.142857142857
42121,0.319444444444,0.361111111111,0.319444444444
44326,0.380952380952,0.333333333333,0.285714285714
9976,0.514285714286,0.321428571429,0.164285714286
16095,0.309090909091,0.254545454545,0.436363636364
31439,0.56,0.16,0.28
126,0.0,0.25,0.75
41098,0.380952380952,0.47619047619,0.142857142857
139,0.181818181818,0.136363636364,0.681818181818
1298,0.329896907216,0.268041237113,0.40206185567
9821,0.36,0.28,0.36
140,0.357142857143,0.428571428571,0.214285714286
8358,0.227272727273,0.409090909091,0.363636363636
42702,0.105263157895,0.473684210526,0.421052631579
143,0.54347826087,0.239130434783,0.217391304348
3594,0.468531468531,0.398601398601,0.132867132867
17253,0.142857142857,0.442857142857,0.414285714286
21353,0.4,0.2,0.4
25731,0.15,0.45,0.4
147,0.305785123967,0.330578512397,0.363636363636
2035,0.303571428571,0.232142857143,0.464285714286
13789,0.136363636364,0.318181818182,0.545454545455
14727,0.347826086957,0.391304347826,0.260869565217
21310,0.131578947368,0.394736842105,0.473684210526
42739,0.0714285714286,0.25,0.678571428571
156,0.428571428571,0.333333333333,0.238095238095
19497,0.272727272727,0.0,0.727272727273
163,0.565217391304,0.304347826087,0.130434782609
17193,0.420289855072,0.246376811594,0.333333333333
20454,0.25,0.25,0.5
24865,0.52380952381,0.0952380952381,0.380952380952
27236,0.277777777778,0.592592592593,0.12962962963
165,0.574468085106,0.255319148936,0.170212765957
36284,0.0,0.555555555556,0.444444444444
50547,0.25,0.25,0.5
166,0.583333333333,0.194444444444,0.222222222222
3257,0.54128440367,0.128440366972,0.330275229358
4641,0.388888888889,0.0555555555556,0.555555555556
6277,0.430769230769,0.215384615385,0.353846153846
23871,0.466666666667,0.371428571429,0.161904761905
35603,0.388888888889,0.222222222222,0.388888888889
178,0.376068376068,0.367521367521,0.25641025641
30622,0.388349514563,0.320388349515,0.291262135922
53598,0.428571428571,0.434065934066,0.137362637363
189,0.375,0.1875,0.4375
28818,0.285714285714,0.214285714286,0.5
34139,0.2,0.2,0.6
193,0.475409836066,0.295081967213,0.229508196721
46912,0.485294117647,0.5,0.0147058823529
