118,25.03023745463.41170564233
119,28.02552717492.52341701085
120,29.83472518350.961979805796
121,23.94185146872.70674697324
122,20.17262582071.94057825161
124,25.75301752811.52548648153
125,22.3006315171.91395458522
126,16.54949936043.12187185422
127,24.88496056233.14865850594
128,25.86508456031.57081038538
129,17.88205569962.10044202177
130,29.47667863620.979088364748
131,28.8207905271.4036530494
133,23.23628539022.16527614158
134,20.71851639243.34478081625
137,25.85553914522.15001860694
138,25.24976960452.23918672469
139,17.10532216791.89909020713
140,26.80193606072.22895600079
141,26.29263193031.27295269331
142,32.51509136683.22976862726
143,30.57327681321.39442989364
145,25.34121564371.93668916376
147,24.45713787370.954017335722
148,20.96581476442.49612832512
149,29.72488765976.54372357487
150,26.4822775752.63904336117
151,32.03074602310.862499604659
152,19.9497055771.54507725417
153,22.80762635272.38177911261
154,24.82075491484.01933065222
155,25.96316610514.30183055667
156,22.39994867672.07572953162
157,24.669034243.10661587456
159,19.25371571921.34554486603
160,23.60720625262.19815331506
161,24.54870917931.50191005429
162,24.15489931973.1748201003
163,30.99703883181.41966742957
164,23.56962759781.82097310229
165,26.68127873291.2909654197
166,30.05258895951.17654644026
167,29.59536090954.71229859358
168,30.15147165511.66936960662
169,24.92821647291.44731734733
170,20.81719541682.11871343047
172,15.55726290852.43886846146
173,19.28017313241.55692047441
174,20.28086480762.29988628627
175,25.87026912061.98210044261
176,22.05775887192.55582266668
177,19.40452440443.85453310893
178,32.01974653230.872393224635
179,22.59323930082.23695351837
180,31.36119337441.1095226207
182,24.44040811523.21779475773
183,20.29710028225.25552910247
184,24.67921249031.58191564676
185,20.83838809131.57240785939
186,29.395832027.17147558733
187,32.09403372540.922572300734
188,25.26216469162.65060685965
189,23.07514934032.20309204347
190,26.91381833161.44352113279
191,19.6406146343.59125993461
193,30.16037563881.07344307273
194,26.41397562812.76988027672
195,24.86910934611.81290709864
196,29.52493623281.97159576353
197,27.20296292221.19645768504
198,22.62099655041.43231789724
199,25.69109843691.51255344005
200,27.63713853842.23458505446
201,26.13675026041.18372517665
202,23.38226679671.65737076641
203,25.09039976691.78412768275
204,22.85967467861.82779321596
205,30.85891711051.41304086831
206,26.09073862491.9998499923
207,21.78343234753.86426687602
208,16.05503626673.08903508999
209,26.66751543524.06224489002
210,21.99131348943.37795630719
213,29.18005342251.43631250247
214,27.15116450352.37016351153
215,25.0106497213.81366083432
216,27.15954290914.02904189353
217,26.15251958042.27217199389
219,18.15057801892.09052886412
220,27.83153440931.52533015488
221,22.31397603643.06458792981
222,29.9620170191.02044733557
223,15.68072580233.05398072231
224,29.56766904861.12824749214
225,18.38785280373.31606449579
226,28.46763729732.00227903847
227,20.0760759612.26962131147
228,19.57377045861.45086012733
229,28.40416771964.65178337803
230,24.32858590412.24246225258
231,24.1416625893.02619434278
232,25.98997411522.9008686691
233,31.96847194451.36211356825
234,19.8740497113.56972699529
235,25.71070488532.8486541001
236,28.11778489451.87098235009
237,27.95223074391.20671870551
238,27.18884672260.868537248358
239,25.62276951512.02974723725
240,20.85534346582.01212533886
241,17.67464412762.10838881545
242,29.88124439681.54605887989
243,26.3977674662.6874474426
244,17.29474997812.10788478907
245,25.77444480413.18617459908
246,31.10073074912.99412229538
247,20.33707893992.7064495474
248,27.37921891681.97681139044
249,23.27457521881.78293422703
250,14.52606356292.58909338131
251,28.26298586742.48187265596
252,26.04854415442.74648233784
253,19.60628022093.30885024604
254,24.44361389452.72464646118
255,24.11451999732.14889920687
256,29.30309299823.10648512369
257,21.2565291543.02948082136
258,22.00578838751.67118689982
259,23.04032511791.71331202837
260,22.73560390042.17825382144
261,24.30942540113.19220779969
262,20.80007193992.92102780801
263,19.55617794242.02187987582
264,21.80069994074.34369401466
265,25.00085693781.51807211244
266,26.7527874612.21622888056
267,24.33292504192.05356444092
268,30.15222391931.29196894887
269,22.5979292942.01742081982
270,18.27988254672.09900469667
272,28.03039943883.24644135754
273,26.03440215983.51851208317
274,29.68738067563.76831308219
275,24.522495752.27666596632
276,25.07275883982.38813413633
277,26.97086773931.16048013538
278,26.1136435545.67750279997
279,31.48216352692.67952771939
280,22.99708444182.2086216519
281,24.7821051142.59975790824
282,21.24559375094.54787498429
283,26.00124032831.3989996859
284,22.96142607012.91416902114
285,25.97924661142.01322428636
286,16.73482217342.79950498818
287,21.90461059833.88718299178
288,28.59727064521.5936388472
289,25.97949814682.28109710697
290,23.3049015233.80514915425
291,24.83749619435.23024123211
292,24.27272885182.73229053449
294,25.66508347592.87138476071
295,33.06441428635.87270643776
296,31.17830006121.39117639705
297,27.76227532862.74837324441
298,25.85341430471.31462780686
299,25.43080861423.65343280312
300,26.97200665652.86921831698
301,14.58379068722.11595118076
302,23.33007456551.90404211732
303,17.36532197341.96165213599
304,29.19004430541.75653216701
305,27.42124277154.3626020771
306,29.395832027.17147558733
307,27.55656716322.79744408602
308,22.86692555074.75335214691
309,28.3086534580.876363968133
310,27.37615295151.40589712074
312,26.26465928722.93262094597
313,25.02206221832.10810704322
314,21.58728239843.08674943505
315,24.55878743791.66844810485
317,23.57715183252.82531242899
318,24.51031440621.37269661991
319,24.08897821371.08803896384
321,16.44009456782.99781235731
322,19.78875375472.14511797111
323,18.45107681424.52834152266
324,31.07289293921.15896802701
325,23.76146420271.77596285879
326,16.5323221365.77614593414
327,21.74239377972.95783403917
329,22.26194885632.56596773114
330,26.87824258252.27296865816
331,22.95863610911.5907860474
332,27.59033879631.08005065871
333,25.53496615013.70008339828
334,22.09252579912.30491397226
336,22.73948126551.54513758789
337,24.14228391951.95159718466
338,28.8190562251.80567385143
339,25.20887176933.08666037666
340,30.65439627856.34522089522
341,24.59977781132.44446753279
342,28.92379100931.57441573334
343,22.78720194462.05623264911
344,17.26461904883.49822452794
345,24.97344589731.76215153875
347,19.21359695582.72976920463
348,16.87063166982.3215433065
349,24.96920799391.93234086516
351,25.76761515881.68631536125
352,32.55734377482.95198644525
353,23.78221544713.54806205341
354,25.96719380651.62235438623
355,24.19402363233.22848368383
356,26.22064140492.54716393948
357,20.47062994211.99746064956
358,14.59099634992.34511251987
360,20.09333405422.70987045381
361,23.37346881431.99670449039
362,25.69007519491.37265073176
363,19.11103444315.01485965719
364,26.63053393161.88996575341
366,27.58604224463.53198503187
368,21.25152187333.12266128142
369,15.59577647194.18073795053
370,19.82144967033.45717920352
371,24.81111129164.30206751491
372,25.31789540063.89040619423
373,26.35168027052.57321444852
374,26.89516970411.31910524398
376,32.67320627730.789345498017
377,24.85218708342.76494294887
378,25.17467708241.05028004153
379,17.40225655192.81246785879
380,23.31431587523.39678214761
381,28.1348087841.70111189491
382,24.18633352623.29534712527
383,21.66384543243.50721027742
384,19.40683548641.86119118527
386,26.17982531862.53519032885
387,22.87742882321.37742690674
388,19.62532757962.19373019425
389,26.31541884542.48191517395
390,20.37449932161.43307909576
391,24.35034910082.27236150643
392,26.28822486871.8803675266
394,20.00803944441.80393915302
395,15.01958207572.34471457881
396,23.85790909192.28736445662
397,28.48700641511.2377674787
398,16.21301706221.68582541915
399,23.75743793791.88312501662
400,20.40791477381.39627320833
401,27.67663163412.48552349264
402,24.73988240562.16651347855
403,24.81885522773.02025326898
404,24.21795896870.98701027216
405,18.37431667092.08452986744
406,27.07094631044.23033908868
407,32.75220936750.926401204559
408,21.15081011232.24852059915
411,29.72207083875.39220051778
412,17.10926638114.54678257944
413,22.79471136912.16745358105
414,19.75456889292.15953882065
415,19.39479832992.0309896638
416,23.2408853082.65729698059
417,19.71875014586.45326107918
418,29.71120932961.05193750978
419,19.09371478081.86872109374
420,31.95576277510.878070653223
421,25.16274060942.22039364279
423,20.80046216483.11875903163
425,29.08854149911.23623371651
426,20.38123144373.75939306025
428,21.07809717022.84314699084
430,30.28070004090.956424604778
431,25.43497389881.03281388135
432,22.409133991.42330085815
433,26.80901107582.63106451425
434,24.4076772032.89597066528
435,19.50664713332.6766965843
437,28.5366352362.58253957438
438,16.68210342031.62110538751
439,22.93169454472.16418694618
440,27.75565331711.00692150035
442,21.1096330472.49660440824
443,24.22827383073.1377134721
444,27.38116797921.76074448346
446,22.02917305711.51636294876
447,24.451418411.57815119758
448,19.34383816031.95256849271
449,18.87180129264.30435691705
451,25.76441461522.46933917448
452,22.20855174592.15809304041
453,30.36290728451.02201926034
454,21.80363029762.86393466566
455,25.53716592451.23339812487
456,26.88183038061.43832797744
457,28.13096852890.971810225742
458,22.68935878781.82776722441
459,16.12414568592.02745366297
461,22.9694077391.55215691116
462,23.18610109292.10799660439
463,30.59183619560.894963005397
464,30.15710145012.22620463727
466,25.10688292891.63819507655
467,28.51359994714.02830284437
469,25.10475138972.97466897308
471,17.64638273454.5627501656
472,25.75246640862.61955682624
474,17.15912901211.63603834101
475,26.46826392771.840231256
476,26.90505916311.32147865273
477,21.53459534021.89092480147
478,25.5858032091.4013162508
479,30.47791971371.08369378194
480,22.35097736631.0933863866
481,26.24854993691.14617329849
482,28.45171045231.03210022235
483,21.12981202653.8409797681
484,22.83067458212.13320547223
485,26.66194931321.46051244023
487,24.86417509955.66581108169
488,25.57774809751.06282633107
489,25.51687086581.75825286468
490,24.04703844791.87730090828
491,12.56659051713.10824241785
493,22.02450419832.68822909333
494,19.61690354382.22401146454
495,29.04421461854.94539326973
496,24.43411393631.52697892737
498,29.08535047033.96138170948
499,19.84714982733.20702295372
500,28.38060495123.92084376561
501,26.33844279991.27193343488
502,23.35402849282.06073667004
503,23.47983748783.81571472934
504,24.55991823442.20683711257
505,26.41333124282.0929552276
506,19.66440624012.19881040599
508,23.85471264483.19418269191
509,26.40509894461.44289120207
510,27.95052109043.17719722627
511,30.81858053160.903699116644
512,23.95260049843.64973954139
513,23.84734575782.28227156568
514,26.4628312042.23048300281
515,25.0065311233.16124690319
516,26.88691728931.15007040282
517,26.07876028422.79720410292
518,25.06020246693.37823953474
519,33.45186355533.58151869678
520,27.75054962362.1129989383
521,28.52442691712.19294110315
522,26.65959691842.68924789785
523,26.92137890051.5863571805
524,23.91203489861.51326196289
525,22.54268667712.16030267857
526,24.66722174152.16207622834
528,26.26631293492.05060174695
529,23.22203774422.32574459016
530,21.17302625961.62496943376
531,23.25240202932.01861750274
532,24.45226452882.59266570748
533,14.47001979652.41056404931
534,22.41698994342.28714864298
535,25.01990456932.17849019679
536,26.09070336651.68224093219
537,26.89462082522.57930387023
539,24.20016206432.23809677276
541,19.15953770943.11369033252
542,23.28519308811.62220671864
544,29.16269776781.44796646361
545,22.52885187631.860926985
546,24.5819492662.49784961587
547,21.22717700931.10387894165
548,26.65504272281.69033358005
549,20.63463894013.41695087411
550,21.7997406692.47682236145
551,22.48650133323.96179218605
553,25.28174655071.72117998037
554,21.44046521932.56513209656
555,21.14626783153.11222313333
556,27.48780606211.3669507504
557,17.12171228913.90877205545
559,25.13760245861.33668551141
560,24.16979730081.13385370973
561,28.88657637791.09266360097
562,28.39219246992.09921782752
563,26.65664597852.0749563078
564,28.61073248172.57430703285
565,21.17994116864.49734872965
566,18.66277700482.74258009904
567,22.5770685721.58607238774
568,23.80643351482.05709090004
569,30.28111239122.43710590695
570,19.71285287491.63866923692
571,20.85937547691.60461581511
572,23.59541857693.70929716901
573,24.86777729821.5574915049
574,25.03421096812.56140050118
575,28.04478157281.36854316899
576,21.76419492582.63148448737
577,21.76576200291.43745102679
578,22.85127351912.61202618803
579,24.22223475822.72763260637
581,28.12323699672.63351650253
582,18.38677417252.74993407079
584,22.92507771213.36824021706
585,21.80375640875.09402213138
587,32.19789424981.16004781438
588,25.56455614963.02504895347
589,24.49448542822.02488059607
591,28.98498018985.23241827897
592,25.78696986762.37349165811
593,20.32832985391.98904200568
597,16.34555469651.78350672606
598,19.40983910924.24787343129
599,24.08693996272.49340174318
600,21.81300398962.68104810841
601,29.10434840981.99045173256
603,20.39733880352.05786574252
604,27.19872585023.14397753813
605,24.93817019552.25820506539
606,26.41380361172.45755884559
607,14.18509359672.53592019912
608,30.24192890741.77711371288
609,29.28909134321.91664127199
611,22.39366026612.26078415889
612,27.07205624651.48876420669
613,25.18304847721.09133915899
614,18.15976015161.84305314367
617,28.12934103043.56032705793
618,29.20440804752.83668328358
619,26.26171982013.8674602513
620,31.75908840193.68846592215
621,18.00383884222.79577897236
622,16.07182506213.06159113262
624,24.69954586391.80709899518
625,31.52275249250.882582143032
626,27.1426154541.81741605857
627,32.24017977450.947901784896
628,24.30295795631.95796863493
629,29.41711348261.089084815
630,26.22896266091.43796114038
631,28.03694358650.982040274416
632,26.92535423732.74291058715
633,29.26120631882.40666632997
634,29.91816863382.82539393661
635,18.99201992722.56834344522
636,22.18936999142.97797150348
637,21.00720459022.07675035797
638,29.86665102890.998003471753
641,25.45781731331.89262734953
643,28.46132948662.97796053892
644,26.56971906252.18140880484
645,22.1962705861.84610583128
646,25.47684297523.77684938834
647,25.06956912021.35070095222
648,29.06191070560.982730656471
649,27.03378855161.77600474838
650,26.6656434242.83343203053
651,17.26713088723.05055334728
652,24.24325382911.68857874611
653,22.81006317812.28579332626
654,19.17628730243.40151256182
655,17.51021193154.65276106129
656,30.8396465834.82222518163
657,30.25775752150.890662080976
658,24.1952181262.34246791454
659,30.35359722732.03844005973
661,30.71738188854.98033424271
664,22.85144835132.12241686657
665,23.98843736761.81554831319
666,20.47595712462.29364970065
667,29.39523291651.22236659279
668,23.03044305692.36206540898
669,21.83834328972.13693750745
670,22.94405802432.02930418474
672,23.58272927293.47700806745
673,26.56033694991.9171297708
675,22.9550647591.85455661706
676,23.18277378111.34094297502
677,31.17327994753.23191815444
678,27.0949069491.34096664902
679,24.65421776982.39156187593
680,25.59466969721.61296805273
681,23.83731520072.70127095284
682,17.58046378313.18874373362
683,24.78591281661.85909777689
684,28.10555114791.25683437104
685,25.87715691211.12595894863
686,26.58645064371.33796596565
687,33.36285818093.26809668556
688,24.95611463951.5853196
689,28.59106917491.210661175
690,26.42412038832.35051445497
691,25.52697635414.76515362365
692,27.71167386841.5068871498
693,26.09107300312.83645582917
694,14.18180982492.65307690854
695,22.42488340522.34673312121
696,29.71425886841.63260841328
698,19.80556999531.26219105873
699,18.32670395686.18181423453
700,25.52042120281.53108813585
701,23.57783903631.45126578773
702,22.79143290251.9353261637
704,26.03326869331.51613987357
705,26.32171023072.45875290482
706,19.60108371773.89689770078
709,18.44808443722.29308723169
711,28.92583985891.66362538432
713,32.40915673720.777424026943
714,20.85146943682.44220557211
715,25.00396652611.98007910025
716,18.69496130593.243787423
717,24.63380038662.06379138861
718,27.4388549021.4079696197
720,20.6051699622.47905825084
722,27.39614564140.939534261563
724,26.5930036651.87620813644
725,25.13882726934.59664500534
726,13.54826854485.270395851
727,17.03487122662.3348024568
728,30.49176592442.73054865082
729,29.395832027.17147558733
730,26.45489960641.98201851097
731,24.3905988763.57121149206
732,19.94225066642.26609557198
733,29.77206298751.23439791153
735,29.59917002582.27504594964
736,26.11128143432.25071750536
737,30.43230462212.26309179035
738,17.14865186734.2459603177
740,28.94422100162.8223114254
741,19.64913488992.2735582608
742,24.58990300492.65302957643
743,27.50336917112.39326440423
744,28.97774864531.1619652579
745,29.14708173741.25008209058
746,32.44764871190.926250107935
747,26.08711302961.62194738778
748,18.27259193766.1825881134
749,25.81670047282.23815141961
750,18.21842084342.45321753674
751,23.32712821493.77610376466
752,24.83933963454.61598356708
753,31.53093561781.46310726997
754,25.17689299832.61131719636
755,31.59139435890.986105629171
756,16.89952885893.32892760026
757,23.73202268354.56615401659
758,25.40161817252.51255214223
759,25.129007932.32162347983
760,15.74365426382.08611518994
761,17.3914808581.68846349446
762,26.12499690561.30218394608
765,28.64200570523.17854021523
766,30.34860179732.26603002793
767,21.291019164.01430290677
768,25.30050418952.62545099335
769,23.52203043131.46630387819
770,26.91252108091.08170452096
771,20.27904003881.4452373378
772,13.03307840122.84728386674
777,26.48132552483.42863281552
779,21.27563258712.29340135128
780,27.64599954531.90132742181
782,21.34729329831.77988842528
783,24.62251475272.06800216795
784,24.98750851472.71318427824
785,26.67472832661.16885558552
786,25.69651175232.91205219075
787,19.83457709773.94240952664
788,25.29554443212.3221164505
789,32.03289899130.886418927977
790,24.21305896132.98339087043
791,27.50048971741.84747441294
792,25.55113110141.64476577917
793,29.04749693451.21381451786
794,31.78985915414.92737622448
795,21.46785080242.69347221666
796,22.1026969312.1324323102
797,26.11058923953.2898501003
798,24.05388532932.06500839496
799,24.40582586142.22005065928
801,27.58170595471.32454532027
802,26.72360059565.66722200474
803,26.3954497213.51816990595
804,25.27297656162.11526143675
805,26.22543353662.05261586878
806,27.79688449691.48821598386
807,29.26384305412.84758812047
808,19.96892276733.54730999254
810,17.71446229913.36794240562
811,23.06083865913.94938638553
813,18.30112568712.10231591938
814,24.94106110932.93514121317
815,27.05333235873.75601534342
816,24.57984709833.99471649206
817,20.37438176821.28085915426
818,28.29109404981.4562693394
819,26.86725536161.8610233203
820,20.54986068842.3631577304
821,25.72499100481.4810421933
822,21.41130705432.21293349371
823,24.95424668336.26500222621
824,28.22998013095.66728300679
825,19.27159004972.70488381879
826,25.79389836071.39706141409
827,27.68338321072.18732207536
828,19.68977366133.81785772465
829,26.29379601552.0530829115
830,30.99256465081.54889840223
831,17.86509446962.12310272016
832,22.53008182722.1985571242
833,26.78329762141.92590597287
834,27.97466324931.27733435145
835,18.80316743493.970055764
836,21.53081793192.11869502893
837,23.3975134741.25514543138
838,31.60882215812.93246363907
840,21.86226640233.25722407092
842,19.56233666031.83678839776
843,20.99990852352.08180504258
844,21.74002631442.28043726831
845,31.42072944181.44068605285
846,29.32696936352.54962241164
847,23.61240942612.01456879013
848,21.85115694741.47071016635
849,25.77509225692.33702599478
850,26.9308228542.43299772456
851,18.88361718372.13843058092
852,28.67003042747.14985130504
853,23.65830709323.03054826952
854,21.0897649992.51981549901
855,19.81237794672.0873858652
856,31.07981783790.898361931803
857,24.54773546491.21233966624
858,25.46649915272.00581507481
859,19.70426761576.70988148689
860,25.01029714555.28989862492
861,27.070426183.39255722053
862,17.06266671712.33269176982
863,27.16050815075.04903740523
864,27.17626480111.40436923762
866,27.17209073421.13336106488
867,29.25617893691.01500333562
869,26.78807649452.02487439344
870,20.01113744362.51781900366
871,25.34210712082.41552092146
872,22.4541201552.6213755157
873,21.77869676981.96600730413
874,24.89159630911.93703561574
875,21.92568087242.62721257065
876,22.9259616542.47689834636
877,29.00745596853.17014122686
878,33.52544895050.99370670278
879,20.40534165561.46259120493
880,31.68136238362.24516768385
881,18.12085574993.86712170126
882,28.09705975153.51989634149
883,29.79400058713.26524056968
885,26.63084217211.45333100076
886,21.49324655732.13937619257
887,26.82547470480.92707698036
889,22.23321985911.6271610879
890,20.82945310592.1417207332
891,21.40707902223.73559773524
892,16.19476970955.50956753266
893,13.75905147431.82289729589
894,18.08721796062.76986665741
895,28.64272533341.9158565063
896,15.22275513734.90458262651
897,21.23175635613.5060280261
898,28.91140469941.01116981307
899,18.51946171432.10517893982
900,23.59711021192.36946590257
901,20.91701666142.37622720283
902,26.26551157461.05458530991
903,25.0212393422.59705821798
904,25.91688854112.10584413445
905,29.95937060421.17637668732
906,21.02482370981.75383085114
907,19.65406295032.06201162291
908,24.22210766981.49313158199
909,28.64823652622.73765834124
910,25.83644314422.68505355578
911,27.4585987211.27889280799
913,24.43183544261.07516118697
916,27.60473464682.61328941408
919,22.60685987112.65795586473
920,26.76832416861.67180776809
921,20.30455865662.91418191585
922,23.63339996381.64825621229
923,26.02537165921.62299176326
924,23.48960615281.83263497235
925,24.70322138951.43903807491
926,25.04582244841.51247331724
927,36.38591882765.00498622185
928,27.7688440522.99782683087
929,17.56871873272.46734155742
930,24.41587893233.15546205965
932,17.7904067871.86001405475
933,25.3313861663.04834503774
934,25.00526082575.43045323327
935,26.82588273341.1158901413
936,22.60921864162.87053691427
937,31.92220853951.09977893521
938,26.55527407481.76235975367
940,25.38340707542.55990178206
943,27.74003840832.43586915569
945,11.02802950414.03820112593
946,23.1363060573.60150355546
947,23.47088137491.6470914238
948,25.2806763891.50197245563
949,27.34952629273.46082948977
950,19.5277380931.66435342655
951,28.0806483222.32956072322
952,19.04074286022.10248727609
953,18.66940600784.48134959374
954,21.43705751535.55350008026
956,25.78253439851.44418137685
957,26.76136948311.79445784366
958,26.80238978882.02732072491
959,25.59516839252.98445351851
960,23.18898032324.50525953216
961,24.2754635141.41371393868
962,20.88538741572.55922764663
963,14.94501516082.40820107401
964,20.8927749732.33542833642
965,28.1353551164.0276761302
966,26.09052039425.09667158785
967,23.86254442751.84482521324
968,15.83911832912.4780428201
969,19.44399993994.26436863214
971,26.46840848262.35535597658
972,21.55909570052.33278577503
973,21.98802227122.48314880514
974,22.72655366061.95628092156
975,12.14477402774.0007286089
976,24.14341160832.26189785312
977,24.2129973752.45876877365
978,32.47559111680.907671302103
979,20.79597573262.74221046677
980,28.01455632234.05334387438
981,21.93950868422.41735635737
983,19.68126110412.1674859373
984,26.01878214631.63058468022
985,27.68760027832.86238854072
986,21.55647817212.22631825339
987,19.01640550182.95751591573
988,27.17021670971.61003117613
989,31.07181849431.34368598881
990,22.97986289752.010350441
991,30.75583420211.19062065698
992,28.62459261421.81111811698
993,18.24016639242.94918190318
994,23.57306312762.3777872691
995,26.64327531374.37284846212
996,17.11615225582.58788985326
997,28.57070453144.2993239472
998,21.33337402082.20161275734
999,29.42153797842.1304520552
1000,31.06310436380.881510231274
1001,24.93353923262.16372695197
1002,14.32751075151.82667669528
1004,31.89837430894.23681455212
1005,15.1668432612.35248795772
1006,26.94927279072.2321867093
1007,23.92345867692.61627010716
1008,25.93288027293.46683257971
1009,28.73052791731.48787055252
1010,26.26811065742.95284394988
1011,24.55005662271.22089570389
1012,26.9762400021.12921245588
1013,26.7212633151.86136981415
1014,24.86858522473.41858365015
1016,16.99342976823.38893195687
1017,24.31449532011.73869062767
1018,30.45757395521.09375835157
1019,22.52733220543.87987954028
1020,14.95969434723.23076068263
1021,19.4129039652.75764382194
1022,28.20782984911.9090413646
1024,26.21192027761.7120032487
1025,22.87024484072.42764339731
1026,25.72323129331.56270625103
1027,27.10743395983.04316011909
1028,21.51767479252.12680143922
1029,19.40074729012.49675212826
1030,25.41828944223.17833189977
1031,26.42841928941.02336629403
1032,24.30075808051.67089338303
1033,31.20851721332.44249245357
1034,24.66064556665.4962534496
1035,25.74714986582.71579325638
1036,23.65653614413.4775792322
1037,26.36312639722.37083743273
1039,21.49733705021.4574099758
1040,24.70621892552.13759968144
1041,23.30325417941.65787846104
1042,23.43189790281.20678201007
1043,22.10232008191.50297481837
1044,27.66758697361.56052864047
1045,19.86724650012.30919863536
1046,30.34918620441.64987254993
1047,23.37996306111.96856756135
1048,22.09405830712.31591601908
1050,20.87374219821.84923931158
1052,25.3576056443.51156407841
1053,31.57563796630.902223970258
1054,27.34145777011.6548712269
1055,24.06284503491.54684366876
1056,23.14247593952.15141493001
1057,32.56733038332.87814674697
1058,21.52853571242.80707104527
1059,28.4927786011.22614756555
1060,17.9420533192.23422347665
1061,26.77952803222.39847134066
1062,20.02787407433.7236137568
1064,24.93534328552.20387859264
1065,28.7591483121.25498111
1066,25.70366981631.60903080697
1067,24.34370121591.67603595009
1068,21.26978134431.549424281
1070,30.63251044666.74892049891
1071,25.74374380921.99182329126
1072,21.58860603622.81934328856
1073,27.28366588734.9250822364
1075,18.42190473354.82189967155
1076,20.84759532942.16973496857
1077,17.68068021592.43457758044
1078,28.30796443751.39528803083
1079,26.26328942081.22084469669
1080,28.41353077721.73641704277
1081,21.29448455652.6204939951
1082,27.27365401571.29557995877
1083,21.61986667491.1864728891
1084,24.0613140412.01982549124
1086,23.06422430512.08734213639
1087,28.48186350781.76288520903
1088,21.28267094713.17386814113
1089,28.35337459832.55462323877
1090,23.78859147781.6034059423
1091,25.76648812461.55726757635
1092,30.99712718976.87267909617
1093,23.30929967761.2059750599
1094,28.0420417342.43113810451
1095,23.91897270292.26987410901
1096,25.32746787621.428868804
1097,23.32594314972.74411080106
1098,21.36384784972.6758354954
1099,21.13615642082.96378434877
1100,22.75213697111.66728998718
1101,21.40221382753.5001653531
1102,24.9591058741.58102645428
1103,23.66519517392.63483493435
1105,24.18730123811.87104170913
1106,28.60720551231.70018931191
1107,21.70403885563.49693052363
1108,27.09385259841.71387871076
1109,27.80604778351.17461301751
1110,25.97770771872.22223120946
1111,23.44136762261.67935352305
1112,27.22833986110.983647134385
1113,21.52529039222.47047080908
1114,25.82558710472.4100147596
1115,27.18645928532.80714725177
1117,27.23344222741.01470194942
1118,29.01512336462.57502894426
1119,26.68720512882.92435022773
1120,24.46247502251.34164556056
1121,14.8547602073.79886465998
1122,20.67223881751.92747764469
1123,24.97048468093.28383556035
1124,31.62316622820.865278700237
1125,23.64439710521.47238558519
1126,20.07405025323.55993116958
1127,32.07137640021.21484036198
1128,26.6755481732.54866984159
1129,23.29090529742.02574919861
1130,27.74217876161.78272150604
1131,25.7371073482.22016848874
1132,21.59451084672.25965158416
1133,24.93775000421.92311444081
