16,1.86316682242e-05
2094,7.06749759987e-06
7427,4.16116212616e-06
10483,4.58203464059e-05
14686,5.5855646863e-05
48205,5.73381834782e-06
52053,8.39705755296e-05
18,7.31302131147e-05
124,2.61264856347e-05
6332,4.90631961015e-05
7008,1.07439076213e-05
18580,2.21780836113e-05
19401,4.18320797922e-05
22,2.98266241234e-05
7368,1.21852740867e-05
11861,1.27722310875e-05
35143,5.72718258912e-05
37046,5.59839891136e-05
24,6.49023168278e-06
17943,1.72104874888e-05
39804,3.10921280635e-05
28,2.14814895914e-05
15866,1.25221353569e-05
18222,1.80251177947e-05
25859,0.000104723863928
26213,8.78270343067e-06
27682,6.81713706436e-05
32,0.00011304621043
5866,4.87908834989e-05
23532,5.28827064859e-05
29423,1.25760463646e-05
37839,4.95573755239e-05
46633,3.14168528914e-05
35,4.41420640765e-05
2545,2.88912681581e-05
19870,2.27573057561e-05
25121,1.00491625471e-05
29192,1.56756627631e-05
33745,1.33822237099e-05
45003,2.1516927138e-05
41,4.24971075747e-05
13584,1.65432798372e-05
44,3.59138922802e-06
42975,1.51599004259e-05
54,5.8347735581e-05
22321,5.8602921564e-05
32125,1.37159900362e-05
42128,2.52936337822e-05
57,2.78220551968e-05
8324,6.69423158519e-06
34640,3.59675537422e-05
34683,5.79616413518e-06
59,1.72406773071e-05
6081,1.78538232087e-05
27734,1.43794809866e-05
35033,3.45370425548e-05
39116,1.85610892694e-05
40236,5.25745366702e-05
42214,9.31513976241e-06
62,4.84648992366e-05
14289,8.44382380519e-06
52428,2.09090672423e-05
66,5.50466347934e-05
15737,0.000101827830076
34520,1.19789149171e-05
48501,7.69780589824e-06
48515,5.66325845269e-06
52314,6.82556300438e-06
70,0.000104789624746
4692,2.83505189031e-05
8787,4.85866301146e-05
12543,5.2912870125e-05
32159,6.49971876305e-05
33593,0.00010375091364
41413,8.0644898352e-05
71,1.69561691183e-05
8693,1.9388632274e-05
35369,5.96026766963e-05
89,0.000172793506373
9795,6.56814610958e-05
26396,1.97529455026e-05
31877,5.18037636116e-05
33229,3.2156192978e-05
38410,0.000170065956811
52036,2.44991824606e-05
52560,9.1014668699e-05
97,3.36393581902e-05
2478,4.2113716943e-05
103,6.93876705162e-05
41096,2.00097938879e-05
50930,4.4638754957e-05
104,8.52231440029e-06
39842,2.62619976719e-05
106,5.94150979464e-06
36901,1.26354161323e-05
109,1.4715416103e-05
799,2.13760226683e-05
16176,6.87353927243e-05
115,2.0502814398e-05
3189,5.49365364265e-06
14509,7.82006017132e-05
22865,2.82281037683e-05
45054,1.34499942091e-05
120,8.1081404403e-05
27923,2.15784303428e-05
33472,0.000243133306284
41029,3.90925962166e-05
42121,5.81944688454e-05
44326,2.31790121506e-05
9976,0.000177541405949
16095,4.12404819308e-05
31439,2.9094147917e-05
126,5.26518729119e-06
41098,2.14883469822e-05
139,8.44780679744e-06
1298,5.0123743312e-05
9821,2.30376270204e-05
140,1.28999763314e-05
8358,1.70287913086e-05
42702,1.43244734966e-05
143,5.24793760937e-05
3594,0.000197785284778
17253,3.57832773589e-05
21353,1.08116638299e-05
25731,2.31855079575e-05
147,4.95745210463e-05
2035,1.77092766724e-05
13789,9.2284797844e-06
14727,1.65355580198e-05
21310,1.99501838873e-05
42739,6.9843787525e-06
156,1.87420816206e-05
19497,5.82436417447e-06
163,6.07994690033e-05
17193,5.90606630223e-05
20454,7.87373774886e-06
24865,2.90322094185e-05
27236,6.44681672795e-05
165,4.93808658917e-05
36284,1.26181997312e-05
50547,2.20158388447e-05
166,6.91885780146e-05
3257,5.08534069905e-05
4641,8.09761861128e-06
6277,4.27548097448e-05
23871,0.000105652298574
35603,8.15083682817e-05
178,0.000108510443819
30622,7.89854372919e-05
53598,0.000190618524343
189,1.54879135115e-05
28818,1.1365214098e-05
34139,9.92649300462e-06
193,8.4057557305e-05
46912,0.000112558785158
197,6.92215545127e-05
6872,5.5244744474e-05
9825,2.8886931732e-05
14392,6.49433458906e-05
15111,1.4072895852e-05
23110,4.45786963988e-05
35447,1.41530922183e-05
42717,8.07443069974e-05
199,2.92743689662e-05
16762,6.55979576572e-06
205,4.4876945025e-05
27960,1.14368371436e-05
206,2.27414598828e-05
47816,1.39833333128e-05
209,1.07576841206e-05
20884,1.28671003595e-05
37897,8.20856856219e-05
47059,4.06636390126e-05
54146,3.15289003444e-05
216,8.43498536225e-06
21458,1.63162653759e-05
236,3.89909182183e-05
4941,1.28501202361e-05
8598,1.62087114377e-05
29842,1.75788450972e-05
33977,9.83033146397e-06
35895,4.13015536865e-05
237,4.82710566855e-05
4699,6.96124446478e-05
15614,6.75526224164e-05
38916,6.91795478958e-05
43906,6.48684995304e-05
239,2.23480484951e-05
43707,1.77946517987e-05
240,1.49665288563e-05
26944,3.90223481123e-06
54046,1.83664633154e-05
242,3.76923856111e-05
4725,4.18300456427e-05
24159,1.62248178224e-05
43584,5.79014384459e-05
244,7.49428704052e-06
52424,2.15923740699e-05
245,1.163719589e-05
40858,2.5703526303e-05
246,1.34899376636e-05
1794,0.000130537430135
18363,9.31419721551e-06
249,2.12810463897e-05
8004,1.4023560803e-05
41736,1.49541865996e-05
48772,7.94656217809e-06
253,6.43379550103e-06
25146,1.85458711836e-05
257,1.53373095321e-05
35292,1.79692609375e-05
43063,2.00258658395e-05
259,1.89760587802e-05
1743,1.4543460514e-05
4837,7.24723475114e-06
21753,4.92383261919e-05
25454,1.09692399512e-05
268,4.81522052468e-05
44043,2.56260170303e-05
269,1.24431158123e-05
5826,5.16941890277e-05
8384,1.42600832912e-05
272,1.04979358781e-05
27755,3.50945713852e-05
275,1.41272365024e-05
7774,6.78798856687e-06
278,8.45788421554e-06
52372,0.000104564518295
